pl_name,sy_snum,sy_pnum,sy_mnum,glat,glon,pl_orbper,pl_rade,sy_dist
"Kepler-765 b",1,1,0,19.32312,76.82872,,2.437,1076.2800000
"Kepler-1251 b",1,1,0,14.59844,81.19830,,2.473,902.2040000
"Kepler-164 c",1,3,0,16.58456,78.45857,,2.690,890.7580000
"K2-10 b",1,1,0,57.71659,261.42793,19.30481000,2.980,272.3600000
"K2-115 b",1,1,0,26.51650,212.27401,20.27285000,11.550,413.5910000
"Kepler-127 c",1,3,0,17.64003,76.21619,29.39326982,2.390,352.7940000
"Kepler-346 b",1,2,0,15.85796,77.06755,6.51112385,,984.1050000
"K2-28 b",1,1,0,-49.89439,54.45540,2.26043800,2.450,62.9969000
"TOI-824 b",1,1,0,1.77774,318.14918,1.39297800,2.926,63.9262000
"PDS 70 b",1,2,0,19.20844,318.06196,43500.00000000,14.572,113.0640000
"K2-16 b",1,3,0,61.77713,262.91176,7.61965740,2.390,334.9670000
"K2-275 b",1,2,0,34.58078,205.82396,3.28094800,2.260,123.4380000
"Kepler-254 b",1,3,0,15.64277,76.82240,5.82665751,4.090,1389.4800000
"Kepler-470 b",1,1,0,12.26523,83.66816,,14.694,929.8110000
"Kepler-561 c",1,2,0,11.79362,77.85752,5.35016198,2.660,621.3780000
"Kepler-608 b",1,1,0,11.49583,77.47459,6.41251504,3.640,946.6830000
"Kepler-290 c",1,2,0,15.58121,73.31632,36.77047310,3.350,694.6270000
"OGLE-TR-10 b",1,1,0,-1.57666,359.85149,3.10127800,11.837,1344.9700000
"Kepler-1645 b",1,1,0,11.06907,82.06020,16.17803000,,1202.4700000
"Kepler-312 c",1,2,0,7.58260,77.11923,,3.878,797.7200000
"Kepler-563 b",1,1,0,13.13135,78.53249,,2.998,565.2070000
"Proxima Cen b",3,1,0,-1.91805,313.92595,11.18550000,,1.3011900
"Kepler-291 c",1,2,0,14.46537,73.53715,5.70072513,,1786.4800000
"Kepler-39 b",1,1,0,10.23403,79.75961,21.08721000,13.899,1057.4100000
"Kepler-32 c",1,5,0,9.96232,80.53919,8.75209691,1.830,323.8470000
"Kepler-1269 b",1,1,0,15.68836,76.26546,37.33314357,,1097.2300000
"HD 209458 b",1,1,0,-28.52705,76.75338,3.52500000,14.240,48.3016000
"Kepler-1591 b",1,1,0,9.82378,78.33732,8.18504949,1.270,1419.5800000
"EPIC 249893012 c",1,3,0,34.30816,345.11043,15.62400000,3.670,321.2960000
"Kepler-1354 b",1,1,0,10.17210,70.31149,76.61337700,2.480,1119.4500000
"Kepler-189 b",1,2,0,15.44130,75.20665,10.39986173,1.500,591.5340000
"Kepler-15 b",1,1,0,12.15252,82.30359,4.94278342,10.620,739.4120000
"Kepler-1247 b",1,1,0,11.98841,79.48787,,2.262,1045.9200000
"Kepler-462 b",1,2,0,7.37348,78.82865,84.68775240,3.370,596.6250000
"CoRoT-18 b",1,1,0,-4.18491,210.81910,1.90006930,14.684,764.8890000
"Kepler-1050 c",1,2,0,19.96859,78.24401,,1.349,490.4880000
"K2-133 b",1,4,0,-14.06760,174.75407,3.07133000,1.340,75.1703000
"Kepler-231 b",1,2,0,14.06137,82.91642,10.06524317,1.910,316.6180000
"Kepler-138 b",1,3,0,13.17249,75.10743,10.31282204,0.590,66.8624000
"K2-140 b",1,1,0,52.97976,295.18424,6.56918000,12.250,347.9170000
"Kepler-814 b",1,1,0,18.66390,78.51337,,2.997,2055.7700000
"Kepler-377 b",1,2,0,7.71950,72.72786,12.50945250,1.160,823.8040000
"Kepler-1604 b",1,1,0,16.90627,74.69980,,1.710,541.1890000
"Kepler-1132 b",1,1,0,17.75645,78.86456,,2.361,867.9310000
"Kepler-1102 b",1,1,0,20.80370,77.31999,51.32856230,2.660,1246.0500000
"Kepler-1033 b",1,1,0,18.01842,74.46962,7.56052209,,1455.5000000
"Kepler-396 b",1,2,0,12.11636,82.13508,,3.168,223.7570000
"Kepler-783 c",1,2,0,14.49447,79.23370,7.05395000,2.332,516.0900000
"Kepler-301 d",1,3,0,19.50898,79.09376,13.75124300,1.750,719.1660000
"K2-220 b",1,1,0,-53.35488,122.78408,13.68303800,2.300,233.5140000
"Kepler-369 c",1,2,0,13.08730,80.40251,14.87149773,,
"Kepler-368 b",1,2,0,13.09727,77.52235,26.84768000,3.260,770.9780000
"Kepler-372 d",1,3,0,15.10953,80.96007,30.09048770,2.440,1493.9500000
"Kepler-464 b",1,1,0,12.87628,81.74110,,3.691,667.6040000
"HD 191939 c",1,3,0,17.72195,99.98716,28.58059000,3.230,53.6089000
"Kepler-358 b",1,2,0,13.51730,80.61347,34.06054476,,1101.1000000
"K2-317 b",1,1,0,30.70086,342.30740,6.22000000,2.930,176.2910000
"Kepler-379 b",1,2,0,7.63044,73.01937,20.09836760,1.580,731.2740000
"Kepler-301 b",1,3,0,19.50898,79.09376,2.50855329,1.280,719.1660000
"Kepler-1485 b",1,1,0,8.90565,79.00501,19.91588630,1.410,615.6600000
"Kepler-296 d",2,5,0,18.01445,79.90117,19.85029100,2.090,
"Kepler-313 b",1,2,0,10.76951,82.64379,14.97041800,2.530,
"Kepler-1262 b",1,1,0,13.79639,73.59131,8.67903700,1.790,1054.8700000
"Kepler-1369 b",1,1,0,15.32601,71.46339,,2.564,1236.5600000
"Kepler-316 b",1,2,0,13.25897,76.07606,,1.515,384.9380000
"Kepler-1534 b",1,1,0,12.10534,76.28547,5.71668787,1.920,
"Kepler-32 f",1,5,0,9.96232,80.53919,,0.866,323.8470000
"Kepler-276 d",1,3,0,9.13322,72.30607,48.65410000,2.800,1144.8600000
"Kepler-285 b",1,2,0,14.53536,79.87396,2.63385723,1.400,824.3100000
"Kepler-1198 b",1,1,0,14.82277,76.08521,7.68493000,1.800,743.0300000
"Kepler-1391 b",1,1,0,11.82546,79.62052,54.40923330,1.360,1038.3500000
"K2-126 b",1,1,0,47.99348,318.55860,7.38795716,,102.9530000
"Qatar-2 b",1,1,0,53.16778,327.95632,1.33711647,14.056,181.3740000
"HAT-P-19 b",1,1,0,-28.07947,119.81760,4.00877800,12.689,202.0780000
"WASP-103 b",1,1,0,33.02150,23.40997,0.92554200,17.127,375.6470000
"Kepler-317 b",1,2,0,8.18819,72.81063,5.52418625,2.250,940.5840000
"Kepler-672 b",1,1,0,14.92472,81.29888,38.37754860,2.820,1033.9300000
"HD 3167 c",1,3,0,-58.24060,115.11108,29.84540000,3.010,47.2899000
"Kepler-217 c",1,3,0,12.75822,78.70435,8.58598202,1.740,1104.6400000
"Kepler-762 b",1,1,0,14.29888,79.14986,3.77055251,,1898.2600000
"Kepler-940 b",1,1,0,12.46341,79.99619,59.62217000,3.500,1260.7800000
"Kepler-331 d",1,3,0,10.45298,71.92848,32.13372916,,580.1190000
"Kepler-358 c",1,2,0,13.51730,80.61347,83.48836900,2.850,1101.1000000
"Kepler-890 b",1,1,0,14.65155,74.94922,52.75886000,7.400,1712.1200000
"K2-222 b",1,1,0,-50.96109,128.53772,15.38706300,2.390,101.3210000
"Kepler-1522 b",1,1,0,17.04643,83.27634,1.84788917,1.560,814.1250000
"Kepler-1316 b",1,1,0,6.20238,75.40427,,3.495,800.8710000
"K2-183 c",1,3,0,25.84832,209.82242,10.79261300,2.700,329.0410000
"K2-183 d",1,3,0,25.84832,209.82242,22.63020000,5.200,329.0410000
"Kepler-439 b",1,1,0,19.87226,73.11777,178.13907200,,757.0480000
"Kepler-65 c",1,4,0,13.41465,72.56961,5.85993596,2.560,303.7280000
"Kepler-374 c",1,3,0,10.29406,75.50719,3.28280700,1.100,1265.6100000
"Kepler-793 b",1,1,0,7.87857,72.68455,4.24153629,1.440,985.6990000
"Kepler-288 c",1,3,0,12.60684,71.19269,19.30577200,2.850,1194.1500000
"Kepler-1455 b",1,1,0,13.98593,82.92078,,1.909,357.6210000
"Kepler-1431 b",1,1,0,14.53543,81.92215,,1.803,1623.2400000
"Kepler-266 b",1,2,0,10.89836,77.24742,,2.584,1370.7900000
"WASP-7 b",1,1,0,-37.87718,2.82200,4.95465800,10.256,162.3030000
"Kepler-258 c",1,2,0,12.25592,79.30454,33.65284740,3.050,575.9880000
"Kepler-800 b",1,1,0,16.28111,75.39413,14.13175309,3.020,1019.2600000
"K2-275 c",1,2,0,34.58078,205.82396,8.43903000,2.510,123.4380000
"HAT-P-24 b",2,1,0,11.65314,202.73799,3.35524000,13.922,415.3440000
"K2-113 b",1,1,0,-55.40924,134.50970,5.81764900,12.550,635.7220000
"Kepler-399 d",1,3,0,5.96067,75.99132,58.03410860,2.660,740.5370000
"Kepler-1047 b",1,2,0,17.25221,81.73967,56.18864360,2.560,817.6470000
"Kepler-238 b",1,5,0,13.74892,71.83506,2.09087600,1.730,1798.7500000
"Kepler-982 b",1,1,0,15.78425,77.63359,15.77382794,,801.4790000
"Kepler-1405 b",1,1,0,7.79131,73.28745,28.22741840,3.960,1530.3000000
"Kepler-915 b",1,1,0,14.06204,77.45493,,1.985,849.0360000
"Kepler-795 b",2,1,0,10.68138,70.94724,29.61938910,1.740,492.1220000
"Kepler-186 d",1,5,0,8.17058,78.51990,,1.738,177.5940000
"Kepler-110 b",1,2,0,13.83649,80.82269,,1.979,586.5310000
"Kepler-1116 b",1,1,0,12.51187,76.36321,,2.430,1008.5700000
"K2-141 b",1,2,0,-56.59530,80.19878,0.28000000,1.493,61.8736000
"Kepler-11 f",1,6,0,8.13328,76.16130,46.68707000,,646.3460000
"Kepler-84 d",1,5,0,6.68858,75.35385,4.22451369,1.450,1023.9000000
"Kepler-1305 b",1,1,0,10.15481,80.16669,,2.152,1575.2300000
"Kepler-662 b",1,1,0,15.04380,79.48167,,3.348,815.6370000
"Kepler-180 c",1,2,0,12.80745,82.68811,41.88548340,2.430,695.6500000
"WASP-171 b",1,1,0,16.22854,287.37115,3.81862440,10.985,757.8400000
"Kepler-1421 b",1,1,0,17.66824,79.03594,6.91317320,0.910,783.4010000
"K2-84 c",1,2,0,-29.57966,171.58123,27.85220000,2.160,284.8760000
"Kepler-52 d",1,3,0,18.08721,80.47826,36.44516433,1.960,321.5420000
"Kepler-1504 b",1,1,0,16.37273,81.37270,82.30400300,2.130,2435.9400000
"Kepler-150 b",1,5,0,13.46754,71.83343,,1.161,891.0920000
"Kepler-674 b",1,1,0,19.08773,80.28251,2.24338185,1.690,342.2540000
"Kepler-247 c",1,3,0,14.22116,74.32823,9.43946080,4.350,663.7110000
"Kepler-791 b",1,1,0,9.11103,72.30998,14.55397590,3.050,1266.3400000
"Kepler-235 e",1,4,0,14.47665,69.97316,,2.251,428.0180000
"Kepler-357 d",1,3,0,12.91325,76.04453,49.49987500,3.430,688.5730000
"HATS-11 b",1,1,0,-15.51150,15.35571,3.61916340,16.668,944.6030000
"WASP-15 b",1,1,0,28.76954,318.43652,3.75210000,15.805,282.0910000
"Kepler-206 d",1,3,0,11.71043,74.16686,,1.236,594.4470000
"Kepler-1370 c",1,2,0,16.50143,71.90739,7.44142113,1.270,1004.1000000
"Kepler-316 b",1,2,0,13.25897,76.07606,2.24048670,1.220,384.9380000
"Kepler-133 c",1,2,0,11.13965,81.90697,31.51779463,2.720,653.6000000
"Kepler-447 b",1,1,0,18.48573,78.72698,7.79430204,16.510,268.0410000
"Kepler-1255 b",1,1,0,9.74242,76.21133,,2.628,1617.0700000
"Kepler-12 b",1,1,0,18.40736,80.42341,4.43796370,18.999,881.3860000
"KOI-94 c",2,4,0,7.98316,76.22605,10.42368920,,477.0520000
"Kepler-106 e",1,4,0,7.00333,79.67079,43.84450000,2.560,444.3220000
"OGLE-TR-182 b",1,1,0,-0.63069,290.90669,3.97910000,12.666,2501.7500000
"Kepler-123 c",1,2,0,8.63544,76.88818,26.69516590,1.310,1021.6600000
"Kepler-1467 b",1,1,0,11.08565,78.49828,47.05684760,2.840,852.8880000
"Kepler-1334 b",1,1,0,17.06557,82.42034,,2.492,1223.0400000
"Kepler-139 c",1,2,0,18.74477,73.37771,,2.425,391.0380000
"Kepler-272 b",1,3,0,9.70399,81.87731,2.97136658,1.520,889.6080000
"Kepler-379 b",1,2,0,7.63044,73.01937,,1.618,731.2740000
"Kepler-356 c",1,2,0,9.30796,70.66924,,2.240,707.5590000
"Kepler-694 b",1,1,0,11.41789,72.70698,,2.706,1023.0600000
"Kepler-345 b",1,2,0,11.26477,79.12551,7.41556471,0.790,
"NY Vir b",2,2,0,58.68771,326.17234,2900.00000000,,544.0240000
"Kepler-1371 c",1,2,0,15.90070,78.66806,2.00541269,0.640,515.3340000
"Kepler-777 b",1,1,0,18.67711,73.91733,,1.619,443.1060000
"Kepler-1453 b",1,1,0,17.73532,78.33698,47.16079320,2.580,1196.0400000
"Kepler-1433 b",1,1,0,17.52250,80.12385,4.13592271,1.560,
"Kepler-907 b",1,1,0,15.81674,72.03420,15.86621821,1.200,
"Kepler-260 c",1,2,0,9.80681,70.78812,76.05106510,1.730,627.3650000
"Kepler-394 c",1,2,0,12.80293,83.72613,12.13070414,1.610,1058.7200000
"Kepler-443 b",1,1,0,16.96458,80.93539,,2.350,802.2710000
"Kepler-9 b",1,3,0,14.48974,68.98012,19.27082403,8.090,628.2570000
"Kepler-332 d",1,3,0,17.20394,77.95395,34.21150220,1.150,344.1900000
"Kepler-149 d",1,3,0,14.28192,69.05421,160.02005970,3.840,571.0340000
"Kepler-1525 b",1,1,0,15.79943,81.41906,2.41660118,0.910,382.9890000
"Kepler-1259 b",1,1,0,10.15452,80.88765,0.66308526,1.430,805.5620000
"Kepler-1329 b",1,1,0,20.66047,77.59939,9.33648141,2.390,588.0370000
"Kepler-402 b",1,4,0,14.53038,74.54275,4.02877097,1.210,625.3390000
"Kepler-526 b",1,1,0,10.47581,81.20460,,2.580,666.1460000
"Kepler-1120 b",1,1,0,12.38890,74.34554,,1.307,615.2310000
"HAT-P-12 b",1,1,0,68.87632,87.99255,3.21305929,10.749,142.7510000
"HATS-28 b",1,1,0,-21.13143,347.45078,3.18107810,13.384,535.3830000
"K2-31 b",2,1,0,18.27513,352.99471,1.25785000,,110.5270000
"KOI-142 c",1,3,0,11.52808,72.93478,22.33950000,,376.8630000
"Kepler-15 b",1,1,0,12.15252,82.30359,4.94278090,10.761,739.4120000
"Kepler-253 c",1,3,0,12.89296,77.02002,10.28194593,,838.5950000
"Kepler-607 b",1,1,0,13.29978,76.56528,0.63816320,0.990,519.1220000
"Kepler-41 b",1,1,0,11.71140,78.90205,1.85555820,14.460,1093.0800000
"K2-146 c",1,2,0,32.21884,206.52797,4.00498000,2.190,79.3002000
"HAT-P-55 b",1,1,0,26.96850,49.58846,3.58524670,13.249,511.3880000
"Kepler-176 c",1,4,0,10.63645,77.02616,12.75934489,2.580,527.3210000
"Kepler-158 b",1,2,0,16.12696,69.82072,,2.182,315.1770000
"Kepler-224 b",1,4,0,14.52091,79.07683,3.13295351,1.390,782.0880000
"Kepler-375 b",1,2,0,16.24521,79.13395,12.12582991,1.600,1238.8100000
"Kepler-36 b",1,2,0,15.10199,80.93278,,1.514,527.9560000
"Kepler-201 b",1,2,0,10.12709,74.33875,,2.880,636.4450000
"Kepler-740 b",1,1,0,17.05193,77.20505,,4.907,1442.0200000
"Kepler-1353 b",1,1,0,9.34988,76.25245,24.75438490,2.100,593.3840000
"TOI-216.02",1,2,0,-36.91434,273.40948,17.08900000,7.690,177.9450000
"Kepler-127 c",1,3,0,17.64003,76.21619,29.39337161,2.500,352.7940000
"Kepler-1010 b",1,1,0,14.30978,75.54157,34.26857050,2.320,579.2730000
"Kepler-821 b",1,1,0,14.84472,69.92349,1.92279873,1.310,614.5710000
"Kepler-1093 b",1,2,0,16.08105,71.68221,25.08246260,1.950,1072.8800000
"HD 89345 b",1,1,0,50.24653,230.80783,11.81399000,6.860,132.3450000
"WASP-10 b",1,1,0,-27.14412,100.11200,3.09272932,11.960,140.9980000
"Kepler-156 c",1,2,0,10.84034,69.96483,15.90686437,2.600,443.4830000
"HD 106315 b",1,2,0,61.03534,283.25037,9.55237000,2.440,109.3530000
"Kepler-102 c",1,5,0,20.43475,76.48359,7.07100000,,107.7960000
"K2-98 b",1,1,0,26.13802,213.02652,10.13682000,4.600,518.6250000
"Kepler-634 b",1,1,0,11.51067,72.98129,5.16949729,2.060,888.0270000
"K2-86 b",1,1,0,-30.83100,166.55171,8.77709000,5.100,258.6990000
"Kepler-137 b",1,2,0,18.62824,72.46721,8.43639829,1.500,302.9790000
"Kepler-305 d",1,4,0,5.97338,75.59975,16.73865956,2.670,868.4770000
"Kepler-263 c",1,2,0,9.22104,70.58352,47.33292990,2.180,754.7470000
"WASP-55 b",2,1,0,44.13309,317.48266,4.46562910,14.964,297.4620000
"WASP-47 d",1,4,0,-48.18707,45.74798,9.09500000,3.710,264.7800000
"WASP-98 b",2,1,0,-50.50277,234.93391,2.96264000,12.330,281.7420000
"Kepler-453 b",2,1,0,19.02620,76.06712,240.50300000,6.204,442.8460000
"Kepler-272 c",1,3,0,9.70399,81.87731,6.05729966,1.940,889.6080000
"Kepler-60 b",1,3,0,13.68998,73.69945,7.13294363,1.670,1025.1000000
"Kepler-106 d",1,4,0,7.00333,79.67079,,1.360,444.3220000
"Kepler-1220 b",1,1,0,8.68505,77.08701,,1.502,961.9070000
"Kepler-724 b",1,1,0,11.83709,77.47560,3.31494634,3.290,853.1190000
"K2-183 d",1,3,0,25.84832,209.82242,22.63459400,17.400,329.0410000
"Kepler-737 b",1,1,0,13.55465,78.48381,28.59878000,2.480,205.1180000
"Kepler-1318 b",1,1,0,12.26247,73.11924,213.25670000,2.600,475.2480000
"Kepler-1160 b",1,1,0,14.86112,74.40388,,1.610,1077.6300000
"Kepler-1120 b",1,1,0,12.38890,74.34554,2.94903816,,615.2310000
"Kepler-1465 b",1,1,0,16.99670,83.11070,31.82771110,1.770,359.4970000
"K2-151 b",2,1,0,-52.84098,133.49358,3.83537600,1.500,69.4798000
"Kepler-704 b",1,1,0,17.38918,71.60711,3.76181843,2.660,1228.8300000
"Kepler-1386 b",1,1,0,19.39739,71.72170,6.73968289,1.480,835.8820000
"Kepler-1477 b",1,1,0,19.08479,71.89524,11.55532445,1.700,680.8280000
"Kepler-707 b",1,1,0,12.92363,73.89376,,1.251,591.7760000
"Kepler-314 c",1,2,0,9.80545,75.42939,5.96040108,2.870,268.8810000
"Kepler-995 b",1,1,0,15.46273,69.37390,,2.469,609.6380000
"Kepler-816 b",1,1,0,9.35600,72.38946,,9.321,983.6970000
"Kepler-1356 b",1,1,0,12.74707,75.25718,0.63400300,1.350,845.2280000
"HATS-37 A b",2,1,0,39.43782,311.21577,4.33153660,6.793,211.8960000
"Kepler-235 c",1,4,0,14.47665,69.97316,7.82502168,1.200,428.0180000
"Kepler-499 b",1,1,0,10.38317,77.23258,5.63252508,2.040,556.7260000
"Kepler-556 b",1,1,0,11.19905,71.13919,11.72291963,,674.5980000
"Kepler-1024 b",1,1,0,9.89663,71.01226,66.41597890,3.440,1087.4000000
"Kepler-396 b",1,2,0,12.11636,82.13508,42.99232840,3.320,223.7570000
"Kepler-609 b",1,1,0,12.58236,76.99356,6.52123400,2.940,1065.8200000
"Kepler-875 b",1,1,0,8.61818,77.31523,27.50737990,2.900,1242.6200000
"Kepler-1372 b",1,1,0,14.78911,76.10194,,1.266,1303.2200000
"K2-101 b",1,1,0,32.44357,206.82870,14.67728600,2.000,188.3300000
"Kepler-211 c",1,2,0,16.42408,73.50289,6.04046220,1.300,309.3530000
"Kepler-19 b",1,3,0,10.79684,70.10235,9.28716000,,218.5620000
"CoRoT-10 b",1,1,0,-6.95299,37.36069,13.24060000,10.873,338.3860000
"K2-90 b",1,2,0,-23.20116,169.54805,13.73490700,2.530,134.1880000
"Kepler-355 c",1,2,0,16.04522,73.26258,25.76245240,2.670,1432.1700000
"Kepler-1527 b",1,1,0,9.97076,79.93767,,5.986,1842.1300000
"Kepler-169 b",1,5,0,15.17842,71.50909,,1.149,406.5290000
"K2-288 B b",2,1,0,-28.64052,169.99958,31.38880000,1.250,65.6138000
"Kepler-100 c",1,3,0,11.94515,74.22764,12.81590900,2.221,304.6450000
"Kepler-316 c",1,2,0,13.25897,76.07606,,1.619,384.9380000
"CoRoT-9 b",2,1,0,4.66217,37.52335,95.27380000,11.770,412.9800000
"WASP-62 b",1,1,0,-31.03364,273.41568,4.41195300,15.581,175.6310000
"Kepler-402 d",1,4,0,14.53038,74.54275,8.92109417,,625.3390000
"TOI-564 b",1,1,0,15.55381,240.62906,1.65114400,11.433,199.5810000
"Kepler-560 b",2,1,0,7.75597,80.01329,18.47764400,1.470,109.3080000
"Kepler-299 b",1,4,0,19.77727,78.26193,2.92712800,1.320,1052.2400000
"Kepler-536 b",1,1,0,11.50532,83.23303,1.82708839,,462.3220000
"Kepler-774 b",1,1,0,10.52435,70.64753,11.08950666,,917.8040000
"K2-39 b",1,1,0,-52.74736,55.42682,4.60280000,,307.4700000
"Kepler-227 c",1,2,0,14.23776,80.10231,54.41869400,3.040,1083.0600000
"Kepler-345 c",1,2,0,11.26477,79.12551,9.38742889,1.330,
"Kepler-174 b",1,3,0,15.33905,74.71852,13.98177228,2.140,384.7570000
"Kepler-1416 b",1,1,0,8.13334,78.47057,1.49514952,0.880,949.5900000
"Kepler-1139 b",1,1,0,13.13621,70.53190,0.81316672,1.190,495.1560000
"Kepler-106 c",1,4,0,7.00333,79.67079,13.57073300,2.470,444.3220000
"Kepler-1204 b",1,1,0,13.46382,74.06900,85.73572020,2.940,1175.2200000
"Kepler-1531 b",1,1,0,15.17632,69.76804,1.13854821,,666.3340000
"K2-212 b",1,1,0,-59.30136,133.86499,9.79554600,2.600,109.2180000
"Kepler-1113 b",1,1,0,12.15552,71.11967,42.30062820,2.540,1073.8800000
"Kepler-1050 b",1,2,0,19.96859,78.24401,15.37875460,1.600,490.4880000
"Kepler-655 b",1,1,0,10.44242,80.58117,46.40626000,2.660,752.5620000
"Kepler-853 b",1,1,0,19.49697,78.96035,7.16892463,1.690,568.6760000
"Kepler-1082 b",1,1,0,16.76238,81.73423,1.54320541,1.230,739.5570000
"Kepler-7 b",1,1,0,13.46280,72.47780,4.88548860,18.484,922.5620000
"WASP-34 b",1,1,0,32.53156,272.91855,4.31767820,13.675,132.0960000
"Kepler-970 b",2,1,0,12.58685,72.46181,16.73695500,2.400,331.5450000
"HD 1397 b",1,1,0,-50.42274,308.21517,11.53533000,11.500,79.5702000
"Kepler-282 c",1,4,0,17.53304,74.87605,13.63966480,1.100,1337.6100000
"Kepler-1315 b",1,1,0,10.93871,79.39487,0.84337998,1.700,480.8690000
"Kepler-1077 b",1,1,0,12.30128,74.36726,34.35173000,2.500,1101.4200000
"Kepler-229 d",1,3,0,17.34816,78.97779,41.19708740,3.740,826.2650000
"K2-123 b",1,1,0,36.91396,205.51379,30.95300000,,161.5550000
"Kepler-786 b",1,1,0,8.96715,72.28336,53.52927020,2.280,485.3180000
"Kepler-937 b",1,2,0,12.25527,79.46009,67.66905540,3.390,1571.4600000
"Kepler-1036 b",1,1,0,13.10893,82.72810,122.88080580,3.010,489.4350000
"WASP-70 A b",2,1,0,-34.92739,35.19027,3.71302030,13.047,222.3550000
"Kepler-1398 c",1,2,0,12.70334,81.43624,4.13827684,1.130,852.2040000
"KOI-13 b",3,1,0,16.80645,77.50590,1.76358754,21.420,519.0960000
"Kepler-572 b",1,1,0,15.66892,82.20314,17.20523483,2.580,504.6670000
"Kepler-784 b",1,1,0,11.53087,80.68512,31.59226460,1.580,1303.7200000
"K2-120 b",1,1,0,33.41085,209.50031,9.56183000,1.970,
"Kepler-954 b",1,1,0,11.79563,81.10942,16.78176602,2.320,215.8140000
"Kepler-1114 b",1,1,0,8.75738,80.37328,14.97435694,1.350,418.4170000
"Kepler-507 b",1,1,0,12.27720,83.70425,3.56809693,1.300,391.6440000
"Kepler-986 b",1,1,0,11.21739,75.62729,56.43499330,2.370,548.3640000
"Kepler-296 f",2,5,0,18.01445,79.90117,63.33547190,1.180,
"Kepler-839 b",1,1,0,13.54734,77.13885,37.81536308,,944.5610000
"Kepler-642 b",1,1,0,10.60971,75.63245,4.41746300,2.250,781.5820000
"KIC 5437945 b",1,2,0,13.35484,72.03315,440.78437550,7.230,1274.0100000
"HATS-9 b",1,1,0,-15.82835,18.01760,1.91531100,13.141,638.7000000
"K2-187 e",1,4,0,35.76402,202.77723,13.60496000,2.690,330.9160000
"Kepler-169 c",1,5,0,15.17842,71.50909,6.19545950,1.370,406.5290000
"Kepler-622 b",1,1,0,16.24557,71.06491,14.28228147,1.820,284.7610000
"Kepler-185 c",1,2,0,18.69333,73.39808,20.72904234,1.940,466.7350000
"NN Ser d",2,2,0,45.33887,23.65252,2830.00000000,,515.8180000
"TOI-942 c",3,2,0,-31.77457,220.98050,10.15643000,5.790,152.6010000
"Kepler-419 b",1,2,0,13.53223,83.93458,69.72664060,34.090,1011.3600000
"Kepler-573 b",1,1,0,16.91249,82.39189,22.18333217,,771.4710000
"K2-268 b",1,2,0,32.70262,216.07310,2.15189400,1.410,327.7830000
"Kepler-444 b",3,5,0,12.89062,73.36096,3.60010530,0.403,36.4396000
"K2-133 c",1,4,0,-14.06760,174.75407,4.86784000,1.603,75.1703000
"Kepler-1127 b",1,1,0,11.05732,75.50893,5.12332040,1.650,842.4590000
"Kepler-1199 b",1,1,0,12.76351,79.80955,15.04471980,1.150,563.4930000
"Kepler-990 c",1,2,0,10.05477,80.84382,0.53835407,1.670,802.1630000
"WD 1856+534 b",3,1,0,20.62284,83.49862,1.40805200,38.152,24.7359000
"Kepler-6 b",1,1,0,11.35940,81.69270,3.23472300,14.830,587.0390000
"Kepler-757 b",1,1,0,8.16092,75.54039,1.02267865,1.140,1068.6800000
"Kepler-1313 b",1,1,0,11.38496,74.78534,3.83309150,4.300,174.2340000
"WASP-3 b",3,1,0,18.61112,64.17496,1.84683510,15.872,231.1610000
"Kepler-65 d",1,4,0,13.41465,72.56961,8.13123000,1.520,303.7280000
"Kepler-1336 c",1,2,0,11.05935,80.30664,5.77721300,1.280,1126.6400000
"K2-188 c",1,2,0,33.44489,201.65994,7.80905000,2.790,446.8210000
"Kepler-1103 b",1,1,0,17.50958,80.12419,19.79191978,2.270,1331.9200000
"Kepler-1530 b",1,2,0,16.55153,79.07662,2.59039580,2.550,489.8760000
"Kepler-1578 b",1,1,0,16.31601,78.73876,1.45088984,1.210,1064.0500000
"Kepler-262 b",1,2,0,10.31333,69.66537,13.06079360,1.450,613.1290000
"TOI-640 b",1,1,0,-18.12489,245.47664,5.00377750,19.851,341.9970000
"HAT-P-32 b",2,1,0,-14.37306,135.69851,2.15000800,20.053,289.2050000
"WASP-157 b",1,1,0,53.54342,317.68341,3.95162830,11.810,334.0370000
"Kepler-1032 b",1,1,0,12.11568,71.99772,3.29016900,1.850,673.0100000
"Kepler-661 b",1,1,0,19.22395,77.66083,6.02930132,3.070,534.7880000
"Kepler-849 b",1,1,0,15.05008,80.15038,394.62449040,7.140,822.1340000
"WASP-6 b",1,1,0,-67.19545,38.73059,3.36100239,13.720,197.1190000
"Kepler-330 c",1,2,0,15.05947,75.93709,15.95560540,,717.5270000
"Kepler-225 c",1,2,0,13.78927,79.53972,18.79398000,2.290,561.1010000
"K2-77 b",1,1,0,-32.85522,174.46686,8.19979600,2.300,141.7310000
"Kepler-1166 b",1,1,0,16.30356,82.28058,33.24079850,1.510,634.9060000
"Kepler-128 c",1,2,0,18.70795,73.49392,22.80298080,1.480,396.3790000
"Kepler-749 b",1,1,0,7.37243,78.93478,17.31711739,2.040,721.0270000
"Kepler-581 b",1,1,0,8.62923,74.42746,40.60698210,2.630,703.7580000
"WASP-8 b",2,2,0,-76.39546,354.25134,8.15871500,11.635,89.9606000
"Kepler-668 b",1,1,0,18.59261,79.49209,8.35393235,,784.6180000
